Power_W,Pressure_mTorr,Pressure_Pa,nAr,nArm,nArr,nArp,ne,Tg,Te_model
991.919191919192,3.265625,0.43537965625,8.69441727678739e+19,1.61052626691022e+17,1.00362658924881e+17,1.11215917640922e+16,2.25485691669792e+18,434.143622865354,3.1549112423147
1006.06060606061,3.265625,0.43537965625,8.67262789378162e+19,1.6075398836156e+17,1.0019883319964e+17,1.12400346233163e+16,2.28360726126824e+18,436.324274296482,3.15618177672589
1020.20202020202,3.265625,0.43537965625,8.65091453359423e+19,1.6045341047552e+17,1.00033290447576e+17,1.13573273259565e+16,2.3122605560539e+18,438.513765032612,3.15747488357318
1034.34343434343,3.265625,0.43537965625,8.62927667108275e+19,1.60151074802328e+17,9.98661629258559e+16,1.14734822838283e+16,2.34081699859065e+18,440.712138440886,3.15878976229234
1048.48484848485,3.265625,0.43537965625,8.60771379089824e+19,1.59847152658312e+17,9.9697575421795e+16,1.15885117782243e+16,2.36927678572672e+18,442.919437799343,3.1601256510474
1062.62626262626,3.265625,0.43537965625,8.58622538708e+19,1.59541805559147e+17,9.95276457193741e+16,1.17024279587803e+16,2.39764011370639e+18,445.135706310084,3.16148182443006
1076.76767676768,3.265625,0.43537965625,8.56481096267515e+19,1.59235185825547e+17,9.93564850321447e+16,1.18152428426269e+16,2.42590717824865e+18,447.360987111679,3.16285759132172
1090.90909090909,3.265625,0.43537965625,8.54347002938084e+19,1.58927437146027e+17,9.91841984053035e+16,1.19269683137948e+16,2.45407817462102e+18,449.595323290843,3.16425229290479
1105.05050505051,3.265625,0.43537965625,8.52220210720801e+19,1.58618695100234e+17,9.90108850894564e+16,1.20376161228505e+16,2.48215329770876e+18,451.838757893423,3.1656653008112
1119.19191919192,3.265625,0.43537965625,8.50100672416485e+19,1.58309087646e+17,9.88366388883527e+16,1.2147197886737e+16,2.51013274207968e+18,454.091333934758,3.16709601539714
1133.33333333333,3.265625,0.43537965625,8.47988341595854e+19,1.57998735572999e+17,9.86615484826679e+16,1.22557250887989e+16,2.53801670204464e+18,456.353094409437,3.16854386413404
1147.47474747475,3.265625,0.43537965625,8.45883172571415e+19,1.57687752925617e+17,9.84856977317238e+16,1.23632090789722e+16,2.56580537171404e+18,458.624082300492,3.17000830010686
1161.61616161616,3.265625,0.43537965625,8.43785120370975e+19,1.57376247397447e+17,9.83091659548686e+16,1.24696610741224e+16,2.59349894505046e+18,460.904340588078,3.17148880061112
1175.75757575758,3.265625,0.43537965625,8.41694140712594e+19,1.57064320699552e+17,9.81320281940824e+16,1.25750921585145e+16,2.62109761591755e+18,463.193912257644,3.17298486584148
1189.89898989899,3.265625,0.43537965625,8.39610189980943e+19,1.56752068904509e+17,9.79543554592429e+16,1.26795132844003e+16,2.64860157812538e+18,465.492840307648,3.17449601766469
1204.0404040404,3.265625,0.43537965625,8.3753322520499e+19,1.56439582768051e+17,9.77762149573631e+16,1.27829352727128e+16,2.67601102547258e+18,467.801167756843,3.17602179847074
1218.18181818182,3.265625,0.43537965625,8.35463204036822e+19,1.56126948029962e+17,9.75976703069899e+16,1.2885368813852e+16,2.70332615178512e+18,470.118937651131,3.17756177009646
1232.32323232323,3.265625,0.43537965625,8.3340008473167e+19,1.55814245695751e+17,9.74187817388702e+16,1.29868244685561e+16,2.73054715095221e+18,472.446193070059,3.17911551281611
1246.46464646465,3.265625,0.43537965625,8.31343826128947e+19,1.55501552300516e+17,9.72396062838809e+16,1.3087312668845e+16,2.75767421695935e+18,474.782977132929,3.18068262439436
1260.60606060606,3.265625,0.43537965625,8.29294387634277e+19,1.55188940156266e+17,9.70601979491488e+16,1.318684371903e+16,2.7847075439185e+18,477.129333004571,3.18226271919702
1274.74747474747,3.265625,0.43537965625,8.27251729202477e+19,1.54876477583883e+17,9.68806078832064e+16,1.32854277967805e+16,2.81164732609595e+18,479.485303900808,3.18385542735549
1288.88888888889,3.265625,0.43537965625,8.25215811319133e+19,1.54564229130809e+17,9.67008845309612e+16,1.33830749542226e+16,2.83849375793229e+18,481.850933090145,3.18546039398399
1303.0303030303,3.265625,0.43537965625,8.23186594996316e+19,1.54252255775517e+17,9.65210737791879e+16,1.34797951191947e+16,2.86524703409164e+18,484.226263915831,3.18707727842649
1317.17171717172,3.265625,0.43537965625,8.21164041735942e+19,1.5394061511947e+17,9.63412190932257e+16,1.35755980962592e+16,2.89190734943027e+18,486.611339766081,3.18870575358877
1331.31313131313,3.265625,0.43537965625,8.1914811353788e+19,1.53629361567777e+17,9.61613616454462e+16,1.36704935681232e+16,2.91847489906761e+18,489.006204112755,3.19034550525521
1345.45454545455,3.265625,0.43537965625,8.17138772875759e+19,1.53318546498976e+17,9.59815404360952e+16,1.37644910968059e+16,2.94494987837712e+18,491.410900498282,3.19199623148486
1359.59595959596,3.265625,0.43537965625,8.15135982686621e+19,1.53008218424865e+17,9.58017924069997e+16,1.38576001249428e+16,2.97133248300663e+18,493.825472542961,3.19365764202598
1373.73737373737,3.265625,0.43537965625,8.13139706358842e+19,1.52698423140986e+17,9.56221525486213e+16,1.39498299770903e+16,2.99762290889167e+18,496.249963948573,3.19532945776634
1387.87878787879,3.265625,0.43537965625,8.11149907720783e+19,1.52389203868399e+17,9.54426540009062e+16,1.40411898610477e+16,3.02382135226735e+18,498.68441850185,3.19701141021393
1402.0202020202,3.265625,0.43537965625,8.09166551029836e+19,1.52080601387298e+17,9.526332814833e+16,1.41316888691927e+16,3.04992800967864e+18,501.128880077692,3.19870324100657
1416.16161616162,3.265625,0.43537965625,8.07189600962032e+19,1.51772654163006e+17,9.50842047095202e+16,1.42213359798263e+16,3.07594307798932e+18,503.583392642237,3.20040470144827
1430.30303030303,3.265625,0.43537965625,8.0521902260209e+19,1.5146539846485e+17,9.49053118218082e+16,1.43101400585261e+16,3.10186675438952e+18,506.048000255744,3.20211555207075
1444.44444444444,3.265625,0.43537965625,8.03254781433903e+19,1.51158868478349e+17,9.47266761210309e+16,1.43981098595054e+16,3.12769923640214e+18,508.522747075305,3.20383556221854
1458.58585858586,3.265625,0.43537965625,8.01296843331439e+19,1.50853096411163e+17,9.45483228168876e+16,1.44852540269741e+16,3.15344072188794e+18,511.007677357405,3.20556450965615
1472.72727272727,3.265625,0.43537965625,7.99345174550017e+19,1.50548112593166e+17,9.4370275764129e+16,1.45715810965018e+16,3.17909140904973e+18,513.502835460319,3.20730218019603
1486.86868686869,3.265625,0.43537965625,7.97399741717995e+19,1.5024394557104e+17,9.41925575298422e+16,1.46570994963803e+16,3.20465149643543e+18,516.008265846402,3.20904836734587
1501.0101010101,3.265625,0.43537965625,7.9546051182875e+19,1.49940622197699e+17,9.40151894570683e+16,1.47418175489837e+16,3.23012118294027e+18,518.524013084201,3.21080287197428
1515.15151515152,3.265625,0.43537965625,7.9352745223301e+19,1.49638167716877e+17,9.38381917249812e+16,1.48257434721244e+16,3.25550066780797e+18,521.05012185046,3.21256550199363
1529.29292929293,3.265625,0.43537965625,7.91600530631504e+19,1.4933660584317e+17,9.36615834058373e+16,1.4908885380405e+16,3.28079015063128e+18,523.586636932004,3.21433607205901
1543.43434343434,3.265625,0.43537965625,7.89679715067888e+19,1.49035958837803e+17,9.34853825188879e+16,1.49912512865634e+16,3.30598983135161e+18,526.133603227506,3.21611440328238
1557.57575757576,3.265625,0.43537965625,7.87764973921962e+19,1.48736247580375e+17,9.33096060814397e+16,1.50728491028115e+16,3.33109991025808e+18,528.691065749136,3.21790032296111
1571.71717171717,3.265625,0.43537965625,7.85856275903117e+19,1.48437491636832e+17,9.31342701572305e+16,1.5153686642164e+16,3.35612058798573e+18,531.2590696241,3.2196936643199
1585.85858585859,3.265625,0.43537965625,7.83953590044092e+19,1.48139709323875e+17,9.29593899022806e+16,1.52337716197609e+16,3.38105206551336e+18,533.837660096112,3.22149426626545
1600,3.265625,0.43537965625,7.82056885694872e+19,1.4784291777002e+17,9.27849796083639e+16,1.53131116541773e+16,3.40589454416054e+18,536.4268825267,3.22330197315313
200,3.34375,0.4457954375,1.02923494777839e+20,1.51615698033433e+17,8.99585157717767e+16,2.3219847178412e+15,4.87808584442643e+17,325.316594927286,3.18934385821645
214.141414141414,3.34375,0.4457954375,1.02630155349447e+20,1.53717388810883e+17,9.15601467666976e+16,2.51916501890169e+15,5.22607880810303e+17,327.148866181339,3.1811734602848
228.282828282828,3.34375,0.4457954375,1.02338849373253e+20,1.55576090582517e+17,9.29825256814822e+16,2.71591211887182e+15,5.57313545155479e+17,328.986396127793,3.17386248508671
242.424242424242,3.34375,0.4457954375,1.02049480209745e+20,1.5722253690796e+17,9.42486520039801e+16,2.91199513673083e+15,5.91921515446581e+17,330.829370829686,3.16730635317193
256.565656565657,3.34375,0.4457954375,1.01761962237112e+20,1.58682548324355e+17,9.53777884356957e+16,3.10722566473405e+15,6.26428695652655e+17,332.67796908003,3.16141702192107
270.707070707071,3.34375,0.4457954375,1.01476219177933e+20,1.59977982826689e+17,9.63861943034481e+16,3.30144946611048e+15,6.60832731542547e+17,334.532361697414,3.15611981669379
284.848484848485,3.34375,0.4457954375,1.01192182729338e+20,1.61127472780543e+17,9.72876920944354e+16,3.49454002035128e+15,6.95131842127084e+17,336.392711303742,3.1513509665322
298.989898989899,3.34375,0.4457954375,1.0090979143459e+20,1.62147002373663e+17,9.80941098630938e+16,3.68639345447973e+15,7.29324691767401e+17,338.259172414265,3.1470556679011
313.131313131313,3.34375,0.4457954375,1.00628989745995e+20,1.63050364590199e+17,9.8815630190092e+16,3.87692452639831e+15,7.63410292398193e+17,340.131891711517,3.14318654880979
327.272727272727,3.34375,0.4457954375,1.003497272497e+20,1.6384952615191e+17,9.9461067997783e+16,4.06606341485733e+15,7.97387928219691e+17,342.011008425473,3.13970243966626
341.414141414141,3.34375,0.4457954375,1.00071958009334e+20,1.6455492142596e+17,1.00038093633066e+17,4.25375313396518e+15,8.31257097347831e+17,343.896654773715,3.13656738157842
355.555555555556,3.34375,0.4457954375,9.97956400139831e+19,1.6517569099213e+17,1.00553413439216e+17,4.43994743511615e+15,8.65017466246084e+17,345.78895641738,3.13374982007068
369.69696969697,3.34375,0.4457954375,9.95207347086535e+19,1.65719876708118e+17,1.01012917008625e+17,4.62460909332651e+15,8.98668834031559e+17,347.688032921417,3.13122194486901
383.838383838384,3.34375,0.4457954375,9.92472065933344e+19,1.66194582296599e+17,1.01421798101258e+17,4.8077084985379e+15,9.32211104349474e+17,349.593998201674,3.12895914568246
397.979797979798,3.34375,0.4457954375,9.89750228792504e+19,1.66606106393822e+17,1.01784654585317e+17,4.98922249091011e+15,9.65644263138215e+17,351.50696095336,3.12693956078876
412.121212121212,3.34375,0.4457954375,9.87041531916625e+19,1.66960053442661e+17,1.02105571543501e+17,5.16913339247262e+15,9.98968360968727e+17,353.42702505269,3.12514370041382
426.262626262626,3.34375,0.4457954375,9.84345693133764e+19,1.67261426639588e+17,1.0238819077645e+17,5.34742819805536e+15,1.03218349900445e+18,355.354289935579,3.12355413075891
440.40404040404,3.34375,0.4457954375,9.81662449611934e+19,1.67514706251784e+17,1.0263576924287e+17,5.52409789597826e+15,1.06528981779338e+18,357.288850947654,3.12215520754834
454.545454545455,3.34375,0.4457954375,9.78991555908936e+19,1.67723915935851e+17,1.02851228446554e+17,5.6991368951873e+15,1.09828748831505e+18,359.230799668851,3.12093285022768
468.686868686869,3.34375,0.4457954375,9.76332782263519e+19,1.67892679160244e+17,1.03037196372419e+17,5.87254254013465e+15,1.13117670481938e+18,361.180224212814,3.11987434972701
482.828282828283,3.34375,0.4457954375,9.73685913092887e+19,1.68024267421307e+17,1.03196043256606e+17,6.04431469836011e+15,1.16395767909702e+18,363.137209502566,3.11896820408324
496.969696969697,3.34375,0.4457954375,9.71050745667286e+19,1.6812164161957e+17,1.03329912227693e+17,6.21445540859679e+15,1.19663063589683e+18,365.10183752399,3.11820397730107
511.111111111111,3.34375,0.4457954375,9.68427088937157e+19,1.68187487707914e+17,1.03440745660763e+17,6.38296857949167e+15,1.22919580926534e+18,367.074187558693,3.11757217769059
525.252525252525,3.34375,0.4457954375,9.65814762492185e+19,1.68224247520563e+17,1.03530307931238e+17,6.54985973083403e+15,1.26165343962916e+18,369.054336397865,3.11706415260199
539.393939393939,3.34375,0.4457954375,9.63213595634935e+19,1.68234145530042e+17,1.03600205132052e+17,6.71513577062853e+15,1.29400377147732e+18,371.042358538642,3.11667199702371
553.535353535354,3.34375,0.4457954375,9.60623426553678e+19,1.68219212149146e+17,1.03651902218691e+17,6.87880480250816e+15,1.32624705152885e+18,373.038326364426,3.11638847395021
567.676767676768,3.34375,0.4457954375,9.58044101347139e+19,1.68181304083891e+17,1.03686737963706e+17,7.04087595750315e+15,1.35838352700882e+18,375.042310252553,3.11620694500738
581.818181818182,3.34375,0.4457954375,9.55475474541406e+19,1.68122122206989e+17,1.03705938063618e+17,7.20135925631514e+15,1.39041344595121e+18,377.054379016555,3.11612130828845
595.959595959596,3.34375,0.4457954375,9.52917406132199e+19,1.68043227180465e+17,1.03710626597253e+17,7.36026546905157e+15,1.42233705348944e+18,379.074599466122,3.11612594697878
610.10101010101,3.34375,0.4457954375,9.50369763408958e+19,1.67946053341882e+17,1.03701836174116e+17,7.51760601952916e+15,1.45415459405067e+18,381.103037115967,3.11621567975822
624.242424242424,3.34375,0.4457954375,9.47832419289124e+19,1.67831920893032e+17,1.03680516847629e+17,7.67339288211823e+15,1.48586630944921e+18,383.139756014442,3.11638572010905
638.383838383838,3.34375,0.4457954375,9.45305252115421e+19,1.67702046734049e+17,1.0364754402154e+17,7.82763849909304e+15,1.51747243882544e+18,385.184818910867,3.11663163900513
652.525252525253,3.34375,0.4457954375,9.42788145258096e+19,1.67557554082226e+17,1.03603725462244e+17,7.98035570691904e+15,1.54897321841081e+18,387.238287356352,3.11694933195969
666.666666666667,3.34375,0.4457954375,9.40280986753571e+19,1.67399481036938e+17,1.03549807535674e+17,8.13155767152656e+15,1.58036888138215e+18,389.300221796857,3.11733498967386
680.808080808081,3.34375,0.4457954375,9.37783668976084e+19,1.67228788223482e+17,1.03486480767363e+17,8.281257831399e+15,1.61165965778729e+18,391.370681659192,3.11778507183287
694.949494949495,3.34375,0.4457954375,9.35296088338147e+19,1.67046365629778e+17,1.0341438481011e+17,8.42946984747214e+15,1.64284577452781e+18,393.449725430488,3.11829628366142
709.090909090909,3.34375,0.4457954375,9.32818145017198e+19,1.66853038733968e+17,1.03334112891836e+17,8.57620755898249e+15,1.67392745538655e+18,395.537410731764,3.1188655549035
723.232323232323,3.34375,0.4457954375,9.30349742705795e+19,1.66649574007564e+17,1.03246215806206e+17,8.72148494452449e+15,1.7049049210906e+18,397.633794386056,3.11949002093752
737.373737373737,3.34375,0.4457954375,9.27890788382839e+19,1.66436683867342e+17,1.03151205500066e+17,8.86531608767562e+15,1.73577838940141e+18,399.738932481565,3.12016700577697
751.515151515152,3.34375,0.4457954375,9.25441192103776e+19,1.66215031139532e+17,1.03049558304569e+17,9.00771514663629e+15,1.76654807522556e+18,401.852880430234,3.12089400673955
765.656565656566,3.34375,0.4457954375,9.23000866808247e+19,1.659852330916e+17,1.02941717850708e+17,9.14869632740544e+15,1.79721419074107e+18,403.975693022162,3.12166868059555
779.79797979798,3.34375,0.4457954375,9.20569728142654e+19,1.65747865079768e+17,1.02828097704701e+17,9.28827386007083e+15,1.82777694553416e+18,406.107424476113,3.12248883103163
793.939393939394,3.34375,0.4457954375,9.18147694297368e+19,1.65503463854476e+17,1.02709083754233e+17,9.42646197785576e+15,1.85823654674385e+18,408.248128486527,3.12335239728491
808.080808080808,3.34375,0.4457954375,9.15734685856423e+19,1.65252530560664e+17,1.02585036372631e+17,9.56327489860132e+15,1.88859319921076e+18,410.397858267268,3.12425744382204
822.222222222222,3.34375,0.4457954375,9.13330625658807e+19,1.64995533465296e+17,1.02456292384762e+17,9.69872680840713e+15,1.91884710562796e+18,412.556666592343,3.12520215095188
836.363636363636,3.34375,0.4457954375,9.10935438670318e+19,1.64732910440671e+17,1.0232316685555e+17,9.83283184718829e+15,1.94899846669217e+18,414.724605833877,3.12618480627464
850.50505050505,3.34375,0.4457954375,9.08549051865023e+19,1.64465071228666e+17,1.02185954719536e+17,9.96560409593419e+15,1.97904748125354e+18,416.901727997519,3.12720379688109
864.646464646465,3.34375,0.4457954375,9.06171394115453e+19,1.64192399508141e+17,1.02044932267717e+17,1.0097057565481e+16,2.008994346463e+18,419.08808475549,3.1282576022261
878.787878787879,3.34375,0.4457954375,9.03802396090835e+19,1.63915254785206e+17,1.01900358506072e+17,1.02272061866334e+16,2.03883925791608e+18,421.283727477451,3.12934478760898
892.929292929293,3.34375,0.4457954375,9.01441990162629e+19,1.63633974123773e+17,1.01752476398477e+17,1.0356063801488e+16,2.06858240979272e+18,423.488707259347,3.13046399820106
907.070707070707,3.34375,0.4457954375,8.99090110316777e+19,1.63348873731943e+17,1.01601514005359e+17,1.048364415583e+16,2.09822399499228e+18,425.703074950391,3.13161395356733
921.212121212121,3.34375,0.4457954375,8.9674669207208e+19,1.63060250418012e+17,1.01447685528123e+17,1.06099608924885e+16,2.12776420526342e+18,427.92688117829,3.13279344263501
935.353535353535,3.34375,0.4457954375,8.94411672404263e+19,1.62768382928424e+17,1.0129119226833e+17,1.0735027545549e+16,2.15720323132879e+18,430.160176372894,3.13400131906667
949.49494949495,3.34375,0.4457954375,8.9208498967517e+19,1.62473533178662e+17,1.01132223509622e+17,1.08588575353325e+16,2.18654126300399e+18,432.403010788326,3.13523649700068
963.636363636364,3.34375,0.4457954375,8.89766583566817e+19,1.62175947386936e+17,1.00970957329546e+17,1.09814641640621e+16,2.21577848931104e+18,434.655434523743,3.13649794712476
977.777777777778,3.34375,0.4457954375,8.87456395019736e+19,1.61875857119455e+17,1.00807561347684e+17,1.11028606121439e+16,2.24491509858609e+18,436.917497542789,3.13778469305301
991.919191919192,3.34375,0.4457954375,8.85154366175468e+19,1.61573480255235e+17,1.00642193415819e+17,1.12230599350008e+16,2.27395127858155e+18,439.189249691868,3.13909580797891
1006.06060606061,3.34375,0.4457954375,8.8286044032273e+19,1.61269021877527e+17,1.00475002255319e+17,1.13420750604003e+16,2.30288721656264e+18,441.470740717271,3.14043041158017
1020.20202020202,3.34375,0.4457954375,8.80574561847078e+19,1.60962675098283e+17,1.00306128046345e+17,1.14599187862266e+16,2.33172309939839e+18,443.762020281293,3.14178766715338
1034.34343434343,3.34375,0.4457954375,8.78296676183746e+19,1.60654621821425e+17,1.00135702973091e+17,1.15766037786513e+16,2.36045911364746e+18,446.063137977347,3.14316677895886
1048.48484848485,3.34375,0.4457954375,8.76026729773446e+19,1.60345033450128e+17,9.99638517288011e+16,1.16921425706617e+16,2.38909544563856e+18,448.374143344194,3.14456698975769
1062.62626262626,3.34375,0.4457954375,8.73764670020908e+19,1.60034071542826e+17,9.97906919839846e+16,1.18065475609109e+16,2.41763228154595e+18,450.695085879307,3.14598757852493
1076.76767676768,3.34375,0.4457954375,8.71510445255931e+19,1.59721888422192e+17,9.96163348208915e+16,1.19198310128554e+16,2.44606980746006e+18,453.026015051449,3.14742785832448
1090.90909090909,3.34375,0.4457954375,8.69264004696842e+19,1.59408627740965e+17,9.94408851370472e+16,1.20320050541523e+16,2.47440820945338e+18,455.366980312516,3.14888717433218
1105.05050505051,3.34375,0.4457954375,8.67025298416108e+19,1.59094425008125e+17,9.92644420203663e+16,1.21430816762893e+16,2.5026476736419e+18,457.718031108683,3.15036490199533
1119.19191919192,3.34375,0.4457954375,8.64794277307961e+19,1.58779408078578e+17,9.90870990981396e+16,1.2253072734422e+16,2.53078838624217e+18,460.079216890884,3.15186044531765
1133.33333333333,3.34375,0.4457954375,8.62570893057947e+19,1.58463697609266e+17,9.89089448619804e+16,1.23619899473995e+16,2.55883053362427e+18,462.450587124698,3.15337323525986
1147.47474747475,3.34375,0.4457954375,8.6035509811422e+19,1.58147407484331e+17,9.8730062970626e+16,1.2469844897957e+16,2.58677430236088e+18,464.832191299673,3.15490272824672
1161.61616161616,3.34375,0.4457954375,8.5814684566047e+19,1.57830645211716e+17,9.855053253232e+16,1.25766490330583e+16,2.61461987927247e+18,467.224078938086,3.15644840477239
1175.75757575758,3.34375,0.4457954375,8.55946089590367e+19,1.57513512293418e+17,9.83704283683507e+16,1.26824136643736e+16,2.64236745146906e+18,469.626299603215,3.1580097680967
1189.89898989899,3.34375,0.4457954375,8.5375278448345e+19,1.5719610457137e+17,9.81898212591866e+16,1.2787149968876e+16,2.67001720638846e+18,472.038902907143,3.15958634302529
1204.0404040404,3.34375,0.4457954375,8.51566885582311e+19,1.56878512550797e+17,9.80087781745169e+16,1.28908689895462e+16,2.69756933183133e+18,474.461938518098,3.16117767476743
1218.18181818182,3.34375,0.4457954375,8.49388348771053e+19,1.56560821702712e+17,9.78273624884052e+16,1.2993581636172e+16,2.72502401599323e+18,476.895456167393,3.16278332786589
1232.32323232323,3.34375,0.4457954375,8.47217130554889e+19,1.56243112747087e+17,9.76456341806521e+16,1.30952986862329e+16,2.75238144749373e+18,479.339505655969,3.16440288519346
1246.46464646465,3.34375,0.4457954375,8.45053188040796e+19,1.55925461918102e+17,9.74636500253761e+16,1.31960307858596e+16,2.77964181540269e+18,481.794136860538,3.16603594701131
1260.60606060606,3.34375,0.4457954375,8.42896478919237e+19,1.5560794121277e+17,9.72814637677403e+16,1.32957884508607e+16,2.80680530926416e+18,484.259399739422,3.16768213008494
1274.74747474747,3.34375,0.4457954375,8.40746961446775e+19,1.55290618624113e+17,9.70991262896722e+16,1.33945820678074e+16,2.83387211911762e+18,486.735344338024,3.16934106685335
1288.88888888889,3.34375,0.4457954375,8.38604594429621e+19,1.54973558359994e+17,9.6916685765358e+16,1.34924218951703e+16,2.86084243551708e+18,489.222020794006,3.17101240464802
1303.0303030303,3.34375,0.4457954375,8.36469337207967e+19,1.54656821048588e+17,9.67341878072302e+16,1.35893180645008e+16,2.88771644954788e+18,491.719479342164,3.17269580495801
1317.17171717172,3.34375,0.4457954375,8.34341149641137e+19,1.54340463931435e+17,9.65516756031095e+16,1.36852805816521e+16,2.91449435284156e+18,494.22777031903,3.17439094273813
1331.31313131313,3.34375,0.4457954375,8.32219992093446e+19,1.54024541044923e+17,9.63691900451107e+16,1.37803193280339e+16,2.94117633758873e+18,496.746944167209,3.17609750575725
1345.45454545455,3.34375,0.4457954375,8.30105825420739e+19,1.53709103390976e+17,9.61867698508739e+16,1.3874444061896e+16,2.96776259655013e+18,499.277051439462,3.17781519398397
1359.59595959596,3.34375,0.4457954375,8.27998610957626e+19,1.53394199097685e+17,9.60044516776425e+16,1.3967664419637e+16,2.99425332306609e+18,501.818142802573,3.17954371900727
1373.73737373737,3.34375,0.4457954375,8.25898310505215e+19,1.5307987357055e+17,9.58222702296612e+16,1.40599899171328e+16,3.02064871106425e+18,504.370269040953,3.18128280348977
1387.87878787879,3.34375,0.4457954375,8.23804886319548e+19,1.52766169634957e+17,9.56402583593464e+16,1.41514299510836e+16,3.04694895506596e+18,506.93348106009,3.18303218065146
1402.0202020202,3.34375,0.4457954375,8.21718301100451e+19,1.52453127670447e+17,9.54584471626286e+16,1.42419938003728e+16,3.07315425019112e+18,509.50782988974,3.184791593782
1416.16161616162,3.34375,0.4457954375,8.19638517980983e+19,1.52140785737337e+17,9.52768660688556e+16,1.43316906274387e+16,3.0992647921619e+18,512.093366686983,3.1865607957796
1430.30303030303,3.34375,0.4457954375,8.17565500517263e+19,1.51829179696161e+17,9.50955429255996e+16,1.4420529479652e+16,3.125280777305e+18,514.690142739037,3.18833954871507
1444.44444444444,3.34375,0.4457954375,8.15499212678839e+19,1.51518343320406e+17,9.49145040787032e+16,1.45085192907015e+16,3.15120240255305e+18,517.298209465968,3.19012762341911
1458.58585858586,3.34375,0.4457954375,8.13439618839424e+19,1.51208308402957e+17,9.47337744478597e+16,1.45956688819812e+16,3.17702986544479e+18,519.917618423199,3.19192479909166
1472.72727272727,3.34375,0.4457954375,8.11386683767998e+19,1.50899104856643e+17,9.45533775980094e+16,1.46819869639793e+16,3.20276336412423e+18,522.548421303847,3.19373086293189
1486.86868686869,3.34375,0.4457954375,8.09340372620366e+19,1.5059076080927e+17,9.43733358068197e+16,1.47674821376679e+16,3.22840309733902e+18,525.190669940964,3.19554560978741
1501.0101010101,3.34375,0.4457954375,8.07300650931001e+19,1.50283302693454e+17,9.41936701284825e+16,1.48521628958891e+16,3.25394926443792e+18,527.844416309602,3.19736884182179
1515.15151515152,3.34375,0.4457954375,8.0526748460525e+19,1.49976755331598e+17,9.40144004540615e+16,1.49360376247386e+16,3.27940206536748e+18,530.50971252876,3.19920036819902
1529.29292929293,3.34375,0.4457954375,8.03240839911823e+19,1.49671142016286e+17,9.38355455685942e+16,1.50191146049437e+16,3.30476170066794e+18,533.186610863181,3.20104000478418
1543.43434343434,3.34375,0.4457954375,8.0122068347563e+19,1.49366484586384e+17,9.36571232051514e+16,1.51014020132363e+16,3.33002837146855e+18,535.875163725069,3.20288757385908
1557.57575757576,3.34375,0.4457954375,7.99206982270845e+19,1.49062803499102e+17,9.34791500960291e+16,1.51829079237174e+16,3.35520227948227e+18,538.575423675654,3.20474290385221
1571.71717171717,3.34375,0.4457954375,7.97199703614267e+19,1.48760117898254e+17,9.33016420212491e+16,1.52636403092144e+16,3.38028362699977e+18,541.287443426667,3.20660582908204
1585.85858585859,3.34375,0.4457954375,7.95198815158921e+19,1.48458445678937e+17,9.31246138545223e+16,1.5343607042629e+16,3.40527261688308e+18,544.0112758417,3.20847618951301
1600,3.34375,0.4457954375,7.9320428488789e+19,1.48157803548848e+17,9.29480796068284e+16,1.54228158982757e+16,3.43016945255865e+18,546.746973937476,3.21035383052334
200,3.421875,0.45621121875,1.0521277230174e+20,1.52419010471213e+17,9.04208267099218e+16,2.34875228022752e+15,4.92231506071643e+17,326.057261346057,3.17020045394369
214.141414141414,3.421875,0.45621121875,1.04904443646999e+20,1.5452304036216e+17,9.20225443825353e+16,2.54802445333834e+15,5.27343214930508e+17,327.947093311464,3.16213644231689
228.282828282828,3.421875,0.45621121875,1.04598227890485e+20,1.56382806850739e+17,9.34443482694748e+16,2.74683826061205e+15,5.62359866655047e+17,329.842846456291,3.15492734496257
242.424242424242,3.421875,0.45621121875,1.04294026388168e+20,1.58029235834314e+17,9.47093464765353e+16,2.94496109577451e+15,5.97277337362024e+17,331.744713497005,3.14846910998501
256.565656565657,3.421875,0.45621121875,1.03991751660754e+20,1.59488305372694e+17,9.58368894063906e+16,3.14220319598798e+15,6.32092474275973e+17,333.652879962638,3.14267414993803
270.707070707071,3.421875,0.45621121875,1.0369132570563e+20,1.60782003809108e+17,9.68433079963171e+16,3.33840926035704e+15,6.66802870047851e+17,335.567523417794,3.13746818436612
284.848484848485,3.421875,0.45621121875,1.03392678616652e+20,1.61929072380623e+17,9.77424838023247e+16,3.53345193572499e+15,7.01406693225036e+17,337.488813204784,3.13278778492151
298.989898989899,3.421875,0.45621121875,1.03095747451555e+20,1.62945586984306e+17,9.8546294057444e+16,3.72722670309707e+15,7.3590255977811e+17,339.416910511968,3.12857844690911
313.131313131313,3.421875,0.45621121875,1.02800475287698e+20,1.63845418452521e+17,9.92649626329316e+16,3.91964782604288e+15,7.70289434886487e+17,341.351968635962,3.12479305991791
327.272727272727,3.421875,0.45621121875,1.02506810432779e+20,1.64640600048793e+17,9.99073393837511e+16,4.11064511323436e+15,8.04566557319488e+17,343.294133356505,3.12139068415621
341.414141414141,3.421875,0.45621121875,1.02214705763715e+20,1.65341623380371e+17,1.00481124417626e+17,4.30016131134816e+15,8.38733380875045e+17,345.243543374294,3.11833556328246
355.555555555556,3.421875,0.45621121875,1.01924118165302e+20,1.65957678549528e+17,1.00993049593226e+17,4.48814998987367e+15,8.72789528700594e+17,347.200330771736,3.11559632194577
